duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
150,12,eta,64,64,0,-0.18331595768352904,-0.0009173218915902066,0.020703641086525993,-0.20256209318483517,-0.1839503525798033,-0.16409425038785236,0,0,0
150,12,rho_y,64,64,0,-0.044249930299566774,-0.004774154374414495,0.018833629422099995,-0.06254488228890613,-0.046870767984284356,-0.025369324405570475,0,0,0
150,13,eta,64,64,0,-0.19973338570357052,-0.0014232567524195584,0.02555052660661494,-0.22554009397893662,-0.19721875769766656,-0.17309561183153035,0,0,0
150,13,rho_y,64,64,0,-0.0451926296559914,-0.0019488040052872222,0.023550346656593252,-0.06591855538092647,-0.04974892433922484,-0.016616928560949273,0,0,0
150,14,eta,64,64,0,-0.21694594538054646,-0.0028352569038339152,0.01880725941474122,-0.23389928475568142,-0.2173180271719667,-0.201403587513118,0,0,0
150,14,rho_y,64,64,0,-0.04993342773437637,-0.0028881658421007223,0.01908986117721418,-0.07159286858168573,-0.05022849407003965,-0.03317741941285617,0,0,0
150,15,eta,64,64,0,-0.22820893417430543,0.0015915229018439309,0.02156898234416939,-0.24947281307715108,-0.22725449044177232,-0.2076869959931085,0,0,0
150,15,rho_y,64,64,0,-0.052722451765680106,-0.0018414112484233785,0.022535693879979363,-0.07149607111474814,-0.05234362881544885,-0.03089767614441152,0,0,0
200,1,eta,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
200,1,rho_y,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
200,2,eta,64,64,0,-0.022888813877917084,-5.44079426881873e-05,0.01844104760077744,-0.04406907158607133,-0.022025403326245696,-0.0051854532329979235,0,0,0
200,2,rho_y,64,64,0,-0.004296363770824039,0.00031281467065752584,0.01430941984261641,-0.018433444879005667,-0.00212667928203758,0.005848191689003971,0,0,0
200,3,eta,64,64,0,-0.04063200850816952,0.004835422113036652,0.016272086674258168,-0.05864141589936889,-0.039041103854830894,-0.02493089941770369,0,0,0
200,3,rho_y,64,64,0,-0.00820378696930626,0.0010597489259299483,0.01712341466965119,-0.029514098658252733,-0.006615908371950641,0.006202491352759601,0,0,0
200,4,eta,64,64,0,-0.06711257156747745,0.0007864479071156422,0.01750916768653111,-0.08484002630220115,-0.06884943374803337,-0.048354717045068094,0,0,0
200,4,rho_y,64,64,0,-0.014960368256360093,-0.0009959697262849534,0.0180239839455769,-0.03097946922804705,-0.01760128467961164,0.004477609446814627,0,0,0
200,5,eta,64,64,0,-0.08907148216411584,0.001059706736531803,0.01606012803455509,-0.10433055268442029,-0.09069756432650189,-0.0725180090614783,0,0,0
200,5,rho_y,64,64,0,-0.015411251212974413,0.0033024102145016894,0.019187271656584848,-0.03258064239406085,-0.016927317921456964,0.004304186777178788,0,0,0
200,6,eta,64,64,0,-0.11159154728544096,0.0005717396029616458,0.01867402706530353,-0.12997745379570402,-0.1133130941345109,-0.0964414059630344,0,0,0
200,6,rho_y,64,64,0,-0.020704042854386182,0.0028086105119271808,0.0195562702933139,-0.0407017572251416,-0.020975405463666497,-0.0006092428518394733,0,0,0
200,7,eta,64,64,0,-0.13054015248286194,0.0034563078852994315,0.019913704805489957,-0.14816906101185154,-0.13198813726719133,-0.10982131156823849,0,0,0
200,7,rho_y,64,64,0,-0.026889250493427313,0.001474005473028301,0.016890303817234255,-0.043552487956619944,-0.029437962559180242,-0.011233700676587122,0,0,0
200,8,eta,64,64,0,-0.1547584176838321,0.0008739048012986004,0.017775214847669484,-0.17432982541866077,-0.15400994429558074,-0.13588199040948468,0,0,0
200,8,rho_y,64,64,0,-0.033381615403025436,-0.00011410931923007406,0.01649383640363529,-0.0499709520112289,-0.03026911372736485,-0.01998009550958283,0,0,0
200,9,eta,64,64,0,-0.1775033550507052,-0.00043322750168254404,0.018312329364963652,-0.19405189556684,-0.17823844327318145,-0.16000557023419654,0,0,0
200,9,rho_y,64,64,0,-0.04023328146409658,-0.002006240688683528,0.018445454347570032,-0.061443410078679504,-0.03718279295037763,-0.022681756453894236,0,0,0
200,10,eta,64,64,0,-0.19861445114994192,-0.0003043221987909621,0.015921275673146724,-0.21502547462372285,-0.19734166099088213,-0.18212754602823975,0,0,0
200,10,rho_y,64,64,0,-0.04261531956689939,0.0006285060838047835,0.01927937044287117,-0.06119467514493629,-0.04139352731053464,-0.025066070312020374,0,0,0
200,11,eta,64,64,0,-0.2180317640498997,0.0013211420168697842,0.01675063805018636,-0.23290084876575773,-0.2182926291029762,-0.20045340855481553,0,0,0
200,11,rho_y,64,64,0,-0.04880168652667481,-0.00048169856609146626,0.018426729210390628,-0.06615880146078974,-0.043704894019977236,-0.033844679518579834,0,0,0
200,12,eta,64,64,0,-0.2405665808447511,-0.0003666851746306453,0.01837474563314718,-0.2570752490858754,-0.24181488369299559,-0.22526825599454836,0,0,0
200,12,rho_y,64,64,0,-0.05467022224783685,-0.0012121703078586381,0.01764156220909978,-0.07243545655896218,-0.05171559435427292,-0.03893470758803589,0,0,0
200,13,eta,64,64,0,-0.25736184627841885,0.0034873826638828383,0.016277178022839386,-0.2727386381335555,-0.25684574040112873,-0.24116440462392139,0,0,0
200,13,rho_y,64,64,0,-0.056437874980179666,0.002221919260864952,0.018556867265425783,-0.07292636356130969,-0.05768658933443316,-0.038041482914262785,0,0,0
200,14,eta,64,64,0,-0.27982980646871575,0.0014712504403974966,0.017034896533074714,-0.2948824672445066,-0.27840835551405124,-0.26341248055695093,0,0,0
200,14,rho_y,64,64,0,-0.06144450623899601,0.0024831771298349046,0.017970357941753032,-0.07862443369765287,-0.05647609384553587,-0.045845737905133334,0,0,0
200,15,eta,64,64,0,-0.3024521248654585,-0.000896150796518563,0.016625906028576068,-0.318012798673305,-0.303450376055304,-0.28254155115928203,0,0,0
200,15,rho_y,64,64,0,-0.07218762989415216,-0.0029232109189514157,0.015447698845840746,-0.0840650488752145,-0.07282397609296731,-0.05778465529677835,0,0,0
250,1,eta,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
250,1,rho_y,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
250,2,eta,64,64,0,-0.028875321494501442,-0.0003639224715209447,0.020122806091272143,-0.048577398380244705,-0.029519288843680547,-0.0076020034247990045,0,0,0
250,2,rho_y,64,64,0,-0.003582376912554284,0.002186072306368105,0.01637950193730529,-0.020212416343636432,-0.005066407958886798,0.013421351366168961,0,0,0
250,3,eta,64,64,0,-0.05915927977180378,-0.0024509428010447334,0.021453799879077726,-0.08573191183843312,-0.05687697431159311,-0.036024551052698174,0,0,0
