duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
200,9,eta,64,64,0,0.8203150936967976,-0.002614778754179847,0.01419832914930252,0.8074655045349647,0.8208133507609332,0.833250743665155,0,0,0
200,9,rho_y,64,64,0,0.9580565119974023,-0.00371644722718472,0.014846795234205056,0.9438793937364433,0.9592797295870884,0.9712568861782197,0,0,0
200,10,eta,64,64,0,0.7992039975975608,-0.002485873451288265,0.01202831450702303,0.7852310804721782,0.8012656716366221,0.8110224252201557,0,0,0
200,10,rho_y,64,64,0,0.9556744738945995,-0.0010817004546964087,0.014544996073458143,0.9431011243538131,0.9560393851438329,0.9696327063151937,0,0,0
200,11,eta,64,64,0,0.779786684697603,-0.0008604092356275187,0.012174419578609692,0.7667788094379259,0.7784849233446756,0.7925331326091773,0,0,0
200,11,rho_y,64,64,0,0.949488106934824,-0.0021919051045926584,0.014098340450619088,0.9339135776345556,0.9508254913669683,0.9608085514940193,0,0,0
200,12,eta,64,64,0,0.7572518679027516,-0.002548236427127948,0.012976552813822846,0.74498285648781,0.7589198886830674,0.7680059407663562,0,0,0
200,12,rho_y,64,64,0,0.9436195712136619,-0.0029223768463598303,0.014252646547025417,0.9294336206977699,0.944366583282017,0.9615348190579104,0,0,0
200,13,eta,64,64,0,0.740456602469084,0.0013058314113855354,0.01354513818178969,0.7275910709004012,0.7380734435565961,0.7560840155753071,0,0,0
200,13,rho_y,64,64,0,0.9418519184813192,0.0005117127223637601,0.014393291963906433,0.9272182612625021,0.9415306005670956,0.9563184254656636,0,0,0
200,14,eta,64,64,0,0.717988642278787,-0.0007103008120998063,0.01447764272971302,0.7059428031103295,0.7177368999546943,0.7320094401156945,0,0,0
200,14,rho_y,64,64,0,0.9368452872225028,0.0007729705913337125,0.015632098858668377,0.9199526081399679,0.9397927496003387,0.9513716827817205,0,0,0
200,15,eta,64,64,0,0.6953663238820442,-0.003077702049015866,0.01174637815399187,0.6843799259223947,0.6947579054906401,0.7058657028293589,0,0,0
200,15,rho_y,64,64,0,0.9261021635673466,-0.004633417457452608,0.013217298990533312,0.9121215238147526,0.9268626813731157,0.9402857047165865,0,0,0
250,1,eta,64,64,0,1.0004889566014517,0.0004889566014515765,0.014055397944417658,0.9865610195294958,0.9999039056747503,1.015852050663873,0,0,0
250,1,rho_y,64,64,0,0.9986313265510496,-0.001368673448950284,0.01073785671321159,0.9868863022166111,0.9975496645840276,1.0119654788703512,0,0,0
250,2,eta,64,64,0,0.9716136351069502,0.0001250341299306318,0.013106143558088763,0.9586473163770163,0.972572094359738,0.9845778224856166,0,0,0
250,2,rho_y,64,64,0,0.9950489496384954,0.0008173988574178212,0.012500689318957462,0.9830642755784347,0.9953708608873519,1.0081795954026762,0,0,0
250,3,eta,64,64,0,0.9413296768296477,-0.001961986199593157,0.01364561501762995,0.9269752222452393,0.9424477891908469,0.9544696906261616,0,0,0
250,3,rho_y,64,64,0,0.987461633780663,-0.0009303131656193779,0.011436194903306477,0.9762521952286362,0.9868271549029546,0.9991790801787398,0,0,0
250,4,eta,64,64,0,0.9150213986478748,-0.0003866618410425949,0.013763269825149279,0.9008598725212267,0.9165920067265931,0.9262353725479591,0,0,0
250,4,rho_y,64,64,0,0.981231348287241,-0.0012469013396066327,0.011545895500330224,0.9696683566085524,0.9827820702061967,0.9923317979823307,0,0,0
250,5,eta,64,64,0,0.8882893736176063,0.00045266050600886384,0.011154111799734863,0.8790067822214517,0.8874240943676164,0.8975967017818999,0,0,0
250,5,rho_y,64,64,0,0.9765828476175822,9.550098389548602e-05,0.011453454522782595,0.9638202344409399,0.9777525686060167,0.9872825909939925,0,0,0
250,6,eta,64,64,0,0.8593728963678532,-0.0012033432693502686,0.011080897665624227,0.8481256888623829,0.8586174686149325,0.8698498340484505,0,0,0
250,6,rho_y,64,64,0,0.9690179582818476,-0.0013978608112829964,0.013382129119381268,0.9575116482353278,0.9671753932072775,0.9819271907904547,0,0,0
