method,state,duration_us,draw_id,d_peak_hat_um,nu_vp_hat,d_peak_truth_um,nu_vp_truth,d_peak_conditional_sd_um,nu_vp_conditional_sd,old_d_peak_supported,old_nu_vp_supported,selected_locally_eligible,minimum_distinct_alternative_delta_q,d_peak_competitive_alternative_count,nu_vp_competitive_alternative_count,d_peak_supported,nu_vp_supported,support_rule
dgi,connected_modulated,100,40,2.7361323456285,0.6587900422068715,2.751540046488,0.6494770333465083,0.02067086612667855,0.02444651137593123,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,41,2.6910348640195,0.6844849593380264,2.751540046488,0.6494770333465083,0.022438053819746465,0.024644425131328095,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,42,2.729420085281,0.637029281193925,2.751540046488,0.6494770333465083,0.020383365669936142,0.025405020514932358,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,43,2.6969783082355,0.6729888548052614,2.751540046488,0.6494770333465083,0.02215912070219146,0.025696089725689014,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,44,2.770947494256,0.6410145563334606,2.751540046488,0.6494770333465083,0.01987403559138311,0.0243775444771884,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,45,2.7277617779375003,0.6669188041916558,2.751540046488,0.6494770333465083,0.022071313670158202,0.025873327084434513,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,46,2.7563047999570003,0.6329312044188083,2.751540046488,0.6494770333465083,0.02059302770895814,0.02552064289359074,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,47,2.7500678954095,0.6765955005562332,2.751540046488,0.6494770333465083,0.021941623226077886,0.024147596815588562,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,48,2.752906258116,0.6756754873300876,2.751540046488,0.6494770333465083,0.02231014303280763,0.02475990026834707,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,49,2.724457481392,0.6443896601467998,2.751540046488,0.6494770333465083,0.020600156122298798,0.025274502135872574,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,50,2.7496739992535,0.6370313480605023,2.751540046488,0.6494770333465083,0.02025742581800482,0.025820659536953245,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,51,2.754311518456,0.6172854620658828,2.751540046488,0.6494770333465083,0.019134815164976053,0.024984318728878754,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,52,2.750934021975,0.6359657688786698,2.751540046488,0.6494770333465083,0.019332110982793933,0.023933552039434945,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,53,2.745504033179,0.6587738912561653,2.751540046488,0.6494770333465083,0.021562355055982498,0.025435792407188122,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,54,2.740200187846,0.6760151857602665,2.751540046488,0.6494770333465083,0.02239764445336051,0.02517523501926787,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,55,2.721833288823,0.65776283342536,2.751540046488,0.6494770333465083,0.02040282894031331,0.02456864368577243,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,56,2.7367498122100002,0.6452630196667231,2.751540046488,0.6494770333465083,0.020332062299475664,0.0253385066928479,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,57,2.7532856264315,0.665595470484478,2.751540046488,0.6494770333465083,0.020716872698180323,0.023565915104961487,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,58,2.753984611951,0.6618337121880237,2.751540046488,0.6494770333465083,0.020870253334605265,0.024057655683622333,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,59,2.7226949949145,0.633750643477779,2.751540046488,0.6494770333465083,0.01962378426875202,0.025300645259594474,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,60,2.7585154110715,0.6065710388200276,2.751540046488,0.6494770333465083,0.01873886197221992,0.024673318704297818,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,61,2.7234530988055,0.6510448332916001,2.751540046488,0.6494770333465083,0.021101144452332174,0.025970666310047272,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,62,2.6856649017715,0.6890980657833885,2.751540046488,0.6494770333465083,0.023872716681696944,0.026408443624881255,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,100,63,2.7110395424895,0.6228022923279612,2.751540046488,0.6494770333465083,0.019504715237746714,0.025190984070021575,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,0,2.8028437496145,0.08551678399664425,2.799987273455,0.08736061642362755,0.010255034310109405,0.008166527577982256,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,1,2.799522876516,0.08703308198862346,2.799987273455,0.08736061642362755,0.01013297631537875,0.008073670550242648,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,2,2.809668672782,0.08509773819362093,2.799987273455,0.08736061642362755,0.010089709651538629,0.007858159176117792,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,3,2.797733749411,0.07667273234997604,2.799987273455,0.08736061642362755,0.010339145946725949,0.007772222147445847,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,4,2.792472180447,0.07496983455286728,2.799987273455,0.08736061642362755,0.010273717332045363,0.0076882960942814904,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,5,2.800103270455,0.07274084906799193,2.799987273455,0.08736061642362755,0.0101901964238322,0.007359180123632899,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,6,2.7934349118905,0.104256686616889,2.799987273455,0.08736061642362755,0.010810712529382214,0.009527053125374078,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,7,2.7918379273919998,0.0834202531161178,2.799987273455,0.08736061642362755,0.01037477518216646,0.008079128882798681,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,8,2.7941320862165,0.07244238660013519,2.799987273455,0.08736061642362755,0.010663865628626009,0.007923150247475478,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,9,2.799771962527,0.08926990658764813,2.799987273455,0.08736061642362755,0.01076992752360986,0.00895394354164018,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,10,2.80549414587,0.08135647069801677,2.799987273455,0.08736061642362755,0.01056291507930349,0.008362404778157457,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,11,2.792807374454,0.10504176038193641,2.799987273455,0.08736061642362755,0.010715153073390384,0.00933512088731501,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,12,2.8048123345515004,0.07826302981285464,2.799987273455,0.08736061642362755,0.010411376798204555,0.007694497162623561,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,13,2.8017434321229997,0.09435423511054766,2.799987273455,0.08736061642362755,0.010296795797593862,0.008612427738277731,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,14,2.8000973804105,0.09058664344107821,2.799987273455,0.08736061642362755,0.010421001185349553,0.008619874956186699,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,15,2.798219109767,0.09186885471919887,2.799987273455,0.08736061642362755,0.010337555876197179,0.0084331041974617,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,16,2.8053885091605,0.10367874339651283,2.799987273455,0.08736061642362755,0.010698327927178383,0.009462018514533784,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,17,2.805284731076,0.08204326051602664,2.799987273455,0.08736061642362755,0.010385863367160828,0.008118029351073744,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,18,2.788126054668,0.09755657718891618,2.799987273455,0.08736061642362755,0.010687524382769572,0.009073573126160394,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,19,2.799769213446,0.09424996047474785,2.799987273455,0.08736061642362755,0.010527813644187022,0.008709755580629214,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,20,2.8029478263265,0.07706900379768253,2.799987273455,0.08736061642362755,0.010357102339452586,0.00797242383523258,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,21,2.8087475779010003,0.08413774279012154,2.799987273455,0.08736061642362755,0.010409579720259465,0.008042825986155328,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,22,2.815116748275,0.07756993132457157,2.799987273455,0.08736061642362755,0.010435301707116814,0.00796862513809096,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,23,2.821385452876,0.08761081449164757,2.799987273455,0.08736061642362755,0.010507866975632798,0.008460864978347464,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,24,2.7928884348395,0.0948576776711531,2.799987273455,0.08736061642362755,0.01070309580085508,0.008882735810780265,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,25,2.8128059356244997,0.07226587775923056,2.799987273455,0.08736061642362755,0.010374928459479025,0.007283175486635889,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,26,2.8184593820429997,0.09026862667411362,2.799987273455,0.08736061642362755,0.01065093241210114,0.008987660426103732,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,27,2.799073617834,0.08988472227139459,2.799987273455,0.08736061642362755,0.01050204647954739,0.008582984014651074,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,28,2.8182403400715,0.08152570049603089,2.799987273455,0.08736061642362755,0.010636277399470075,0.008330378018043006,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,29,2.8053131504725,0.09203336293300074,2.799987273455,0.08736061642362755,0.010695032585235529,0.00888328259600023,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,30,2.7917038746165,0.09122143972472457,2.799987273455,0.08736061642362755,0.010482037212408275,0.008576657332387744,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,31,2.7943455007635,0.08489779444114373,2.799987273455,0.08736061642362755,0.010474626282001163,0.008313618736219868,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,32,2.790944002776,0.0946985908529854,2.799987273455,0.08736061642362755,0.010757295349662247,0.009074535737225735,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,33,2.7914682277965,0.07685526009557134,2.799987273455,0.08736061642362755,0.01068297271043395,0.008212472616084064,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,34,2.809067237137,0.07614852416683104,2.799987273455,0.08736061642362755,0.0103232155929966,0.007773846619386304,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,35,2.795632319743,0.0957007708376324,2.799987273455,0.08736061642362755,0.0105470379957518,0.008873653192918702,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,36,2.7845058663615,0.07949569836642545,2.799987273455,0.08736061642362755,0.010278557061079305,0.008050302277992699,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,37,2.8026922338710003,0.08427606917813141,2.799987273455,0.08736061642362755,0.010364057704066692,0.008195104445645914,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,38,2.7909520724925,0.08315804081951678,2.799987273455,0.08736061642362755,0.010088513238035302,0.00777627821456296,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,39,2.8157258886410004,0.08615471987376856,2.799987273455,0.08736061642362755,0.010935509956892468,0.008734550645595323,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,40,2.809599246395,0.08079468459244868,2.799987273455,0.08736061642362755,0.009905072110580091,0.007447550099175328,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,41,2.7851325486615,0.08958879064021139,2.799987273455,0.08736061642362755,0.010284942665723062,0.008408593154371908,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,42,2.78433812021,0.080236742692277,2.799987273455,0.08736061642362755,0.01042328400525256,0.0081563548165491,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,43,2.7954166487105,0.08407799150164424,2.799987273455,0.08736061642362755,0.010394528525317167,0.007867519690670647,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,44,2.7990888245105,0.0843202667975449,2.799987273455,0.08736061642362755,0.010735282533765678,0.008394264629607948,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,45,2.788524702549,0.07648147801102673,2.799987273455,0.08736061642362755,0.01036684180529939,0.00771178401647214,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,46,2.8077087389455,0.0898590984084375,2.799987273455,0.08736061642362755,0.010700907021138342,0.008926927026994897,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,47,2.7911186422455,0.09635454349346283,2.799987273455,0.08736061642362755,0.010613807889806079,0.008999988039493683,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,48,2.8008040173515,0.07914890319781753,2.799987273455,0.08736061642362755,0.010245712871355242,0.007810586933615669,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,49,2.803414668735,0.09245704509948277,2.799987273455,0.08736061642362755,0.010470574163387989,0.0086028765612795,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,50,2.8114902616365,0.08579326984824606,2.799987273455,0.08736061642362755,0.01072025272517949,0.008672839032172497,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,51,2.785569919398,0.09620713856490422,2.799987273455,0.08736061642362755,0.010384479162335822,0.00876806916378335,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,52,2.8074729055355,0.09539637913840228,2.799987273455,0.08736061642362755,0.010698662784093291,0.008996318903950714,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,53,2.7941044026745,0.0743187974009176,2.799987273455,0.08736061642362755,0.010389115344970265,0.007587990208935743,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,54,2.8023941097555003,0.09678199177170452,2.799987273455,0.08736061642362755,0.01082205750580258,0.009512328501830902,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,55,2.7973631700875,0.08528446150447888,2.799987273455,0.08736061642362755,0.010388475161735047,0.00802258485437497,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,56,2.7949422088539997,0.09242925279491146,2.799987273455,0.08736061642362755,0.010625325949619778,0.008943857495343597,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,57,2.8073791866895004,0.08054011805985004,2.799987273455,0.08736061642362755,0.010289949416431394,0.007846651104516437,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,58,2.7954508112425,0.09136335078787264,2.799987273455,0.08736061642362755,0.010708460606089184,0.008787030417686826,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,59,2.7961506374139997,0.08581060599312546,2.799987273455,0.08736061642362755,0.010033898760169167,0.007772388388576135,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,60,2.8100641845745002,0.09483792437985467,2.799987273455,0.08736061642362755,0.010780450347129513,0.008976732427188844,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,61,2.7975145441505003,0.08547431772875501,2.799987273455,0.08736061642362755,0.010406168965871519,0.008332472835752613,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,62,2.8007056706165,0.06689297686741989,2.799987273455,0.08736061642362755,0.010184521680536218,0.007080093417801834,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,100,63,2.7953910495615,0.08613990977050201,2.799987273455,0.08736061642362755,0.010455484215466505,0.008269980854286952,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,0,2.7423024679615002,0.6418554233052693,2.751540046488,0.6494770333465083,0.014304617034365098,0.017567328990721647,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,1,2.718924727749,0.6659286023990514,2.751540046488,0.6494770333465083,0.015219158550181914,0.01767191331405349,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,2,2.7753814237350003,0.615344808948606,2.751540046488,0.6494770333465083,0.013677908149677507,0.017798952217393752,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,3,2.7546100166085,0.6555795342843869,2.751540046488,0.6494770333465083,0.014689510514991112,0.017173176776969466,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,4,2.7495898076095,0.6675454726336674,2.751540046488,0.6494770333465083,0.015124932223976664,0.017172710976072453,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,5,2.772505522041,0.6391174073398794,2.751540046488,0.6494770333465083,0.014167709338650228,0.017335783676874283,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,6,2.7536261992725,0.6541742789182934,2.751540046488,0.6494770333465083,0.014156694217880274,0.01685460762008385,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,7,2.7326049872575,0.6266325399458723,2.751540046488,0.6494770333465083,0.014167729651108237,0.018252142361362054,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,8,2.7467715196215,0.6363525293844629,2.751540046488,0.6494770333465083,0.01462674399726962,0.018564416528764206,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,9,2.7718297367455,0.6465514030571848,2.751540046488,0.6494770333465083,0.014467006183076858,0.017515695705537442,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,10,2.7716492018235,0.6246617119690178,2.751540046488,0.6494770333465083,0.014075157495740226,0.017842116842525478,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,11,2.758929816484,0.6514539803430783,2.751540046488,0.6494770333465083,0.014442914528948924,0.017158788323738898,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,12,2.7647697945429996,0.6485100695123118,2.751540046488,0.6494770333465083,0.014472304384480918,0.017308934365861027,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,13,2.7394684357195,0.662083713094545,2.751540046488,0.6494770333465083,0.01509649221522545,0.017653128652363983,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,14,2.7385820474745,0.6419278624122268,2.751540046488,0.6494770333465083,0.014190590720445534,0.017219628602518123,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,15,2.7504623236905,0.6738592361327636,2.751540046488,0.6494770333465083,0.015388241282115526,0.01704855626109294,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,16,2.7417204066275,0.6666496673504092,2.751540046488,0.6494770333465083,0.014836901209023243,0.017223570680871443,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,17,2.734187894724,0.6477144835489401,2.751540046488,0.6494770333465083,0.014518713358653733,0.017799510629165852,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,18,2.731420692603,0.6641828443283904,2.751540046488,0.6494770333465083,0.015128264036002129,0.017552996370532523,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,19,2.7773021162525,0.654226343134934,2.751540046488,0.6494770333465083,0.014705634243431109,0.017224607391614348,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,20,2.761404613626,0.6482870352885616,2.751540046488,0.6494770333465083,0.014414639640099513,0.01737883016535911,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,21,2.74459154111,0.6475462934241163,2.751540046488,0.6494770333465083,0.01461319481280737,0.017766557409068278,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,22,2.7470350136035,0.6708936291939929,2.751540046488,0.6494770333465083,0.015179921036351747,0.017036948471140095,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,23,2.7481217210805,0.6659937226558225,2.751540046488,0.6494770333465083,0.01497682239243926,0.017091041605182346,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,24,2.7466747417075004,0.6471802230752055,2.751540046488,0.6494770333465083,0.014346093492862196,0.017205824219440738,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,25,2.7418396092095003,0.640370722701112,2.751540046488,0.6494770333465083,0.014706501673802714,0.018196374245429334,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,26,2.7465979629085,0.6646601936855352,2.751540046488,0.6494770333465083,0.015432317149617568,0.017892582765651564,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,27,2.7419859438514997,0.6559726178081555,2.751540046488,0.6494770333465083,0.014622488961104014,0.017520194756232982,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,28,2.7595004270075,0.6391384584584536,2.751540046488,0.6494770333465083,0.014193789761154579,0.017512723337662055,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,29,2.7438607319655004,0.6384607344024924,2.751540046488,0.6494770333465083,0.014180360563170673,0.017607372442181884,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,30,2.750886981796,0.6544619344452465,2.751540046488,0.6494770333465083,0.014851941011003796,0.017583090954385205,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,31,2.754434294584,0.6701410382570112,2.751540046488,0.6494770333465083,0.015210803410358902,0.017142808802672403,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,32,2.7682168990645,0.682457573120727,2.751540046488,0.6494770333465083,0.015712063143349452,0.01670315383161986,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,33,2.7687567692915,0.6536702969256811,2.751540046488,0.6494770333465083,0.014676589866132808,0.01720019745334895,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,34,2.7745594347265,0.6398952680155079,2.751540046488,0.6494770333465083,0.014101936511436196,0.017084726437214384,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,35,2.7491457168,0.6415689303552395,2.751540046488,0.6494770333465083,0.013836653467979406,0.017411296726357977,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,36,2.7471821966395,0.6633108282837799,2.751540046488,0.6494770333465083,0.014908039593079243,0.017264673604846598,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,37,2.7301288221545,0.6710285577239222,2.751540046488,0.6494770333465083,0.01497336438899486,0.01696603850575624,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,38,2.7401612501695,0.6762669444469065,2.751540046488,0.6494770333465083,0.015694558427678515,0.0176679407881336,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,39,2.745864985504,0.6442770553116379,2.751540046488,0.6494770333465083,0.014478538814081014,0.017861922908486077,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,40,2.7544424172559996,0.6529371744146883,2.751540046488,0.6494770333465083,0.014707667199710957,0.017589928858429724,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,41,2.7477204371505,0.6198823229961525,2.751540046488,0.6494770333465083,0.0135533041354678,0.017673061397750902,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,42,2.758042412949,0.6316003382565286,2.751540046488,0.6494770333465083,0.013517565499762714,0.017096511225272414,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,43,2.7478883190145,0.6603766565240526,2.751540046488,0.6494770333465083,0.014589994766840413,0.016933527558203095,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,44,2.7592848661645,0.6220244375228101,2.751540046488,0.6494770333465083,0.013454257565888975,0.017081436031478867,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,connected_modulated,200,45,2.7573213045280003,0.6313035081281153,2.751540046488,0.6494770333465083,0.01383897665955782,0.0175713047046028,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
