draw_id,state,duration_us,start_id,start_eta,start_d_um,start_sigma_y_um,start_y0_um,optimizer_success,finite,converged,termination_status,termination_message,nfev_total,nfev_by_irls_pass_json,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,active_physical_bounds,active_nuisance_bounds,fit_vector_json,runtime_seconds,jacobian_rank,jacobian_condition,morphology_rank_after_y0_and_nuisance_projection,morphology_projected_singular_values_json,physical_censored,nuisance_censored,topology_valid,d_peak_um,nu_vp,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_supported_local,nu_vp_supported_local
22,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7129.563854167552,0.98447443443352,3.908149204368148,0.9780757093791664,2.7833549442983814,0.9445343714734435,0.02549693090704386,0,1,"[-0.0221681994903736,1.0236570145830917,-0.05706320151855122,0.02549693090704386,1.002900196753434,1.0080438591648526,6.4675995097954465e-18,0.022680869696960867]",22.559660899991286,8,35.23555431773398,3,"[53.99864916207388,44.22680528083754,29.30209622546572]",false,false,true,2.732541895114,0.6566259227225935,0.05974002175802531,0.06506424005606865,true,true
23,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7311.8431427764945,1.0096441787871437,3.8405831892209554,1.0176691440859744,2.8058398686061583,0.9044923108244438,0.024955955945341394,0,1,"[0.017514859493041338,1.0317029125558344,-0.10038147520620055,0.024955955945341394,1.0051146766920955,0.998348735771213,2.0682272052196163e-19,0.01427506875480023]",20.15724840000621,8,31.812354232146397,3,"[56.38267017629662,47.24210537077576,32.4791505259]",false,false,true,2.7752624420435,0.5885422922336399,0.050647554914109306,0.05937716499849773,true,true
23,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7311.271681976499,1.0095652695355564,3.840725795007208,1.0139840899441592,2.8043845815510506,0.9119131711222209,0.021564876034391268,0,1,"[0.013887214655520496,1.0311841143862859,-0.09221050054311747,0.021564876034391268,1.0050890346459702,0.9982837559528701,3.112519291163221e-19,0.014294548479106288]",21.616750000001048,8,32.476042241695666,3,"[55.671884272815845,47.53917278017623,31.820341308995072]",false,false,true,2.7709537666725,0.6001767843004275,0.05150181041175047,0.06054082696077583,true,true
23,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7311.516426940329,1.0095990647528763,3.8404954576225054,1.015172976612306,2.810213526672391,0.914178276568862,0.02720330985339232,0,1,"[0.015059018281550367,1.0332604685983429,-0.08972967559733563,0.02720330985339232,1.0051304522352884,0.9982405866498999,3.6589726500424603e-19,0.014303610698286853]",19.472484700003406,8,32.254739103873696,3,"[55.094167640301194,49.05971707276865,32.03812639295543]",false,false,true,2.7765738802205,0.6007175344824578,0.05074544595804262,0.060329093333892185,true,true
23,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7311.105827916911,1.0095423678427107,3.8406966517642998,1.0120814025741363,2.806527017393246,0.9194925060178352,0.024227947028628634,0,1,"[0.012009004956587119,1.031947782075051,-0.0839333850331427,0.024227947028628634,1.0050942749268577,0.9982069892623864,8.133187386646557e-22,0.014314633005880775]",25.008715699994355,8,33.027598889657504,3,"[54.07384419911221,48.14703884565475,31.284586412107622]",false,false,true,2.7704021353565,0.6102083568379437,0.052613684312333535,0.06196416442877909,true,true
23,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7311.049243075002,1.009534554415217,3.8407398408937685,1.0123993752543294,2.804770399692966,0.91818828376169,0.01892813743162482,0,1,"[0.01232313259493288,1.0313216816825412,-0.08535280725529701,0.01892813743162482,1.0050865091374124,0.99822503146825,3.170330824267448e-22,0.014309372116568105]",23.376719199994113,8,33.11318382134205,3,"[53.68106417185184,48.092836297353784,31.201596604986626]",false,false,true,2.7689581750565,0.6091505705664655,0.05274474685650619,0.06230925142532579,true,true
24,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7280.146996579886,1.0052674670781394,4.5749522578941715,0.9695156157907789,2.825392114192234,0.9958010492295265,-0.004599577507562788,0,1,"[-0.030958697373161242,1.038647156450346,-0.0042077911197327695,-0.004599577507562788,1.0051473015188814,0.9997030406183485,4.951674178493965e-19,0.017551919842948134]",23.692412200005492,8,36.8701364054516,3,"[54.742836410645914,42.58290414344508,27.99299332654903]",false,false,true,2.7513963194924997,0.705093361958891,0.06969311167163532,0.06578251162149398,true,true
24,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,18,"[10,8]",7280.684606023097,1.005341702019207,4.575326668845959,0.9724081652688303,2.81670787615303,0.9902514210697257,-0.006519417612831005,0,1,"[-0.02797963954865445,1.0355687831808214,-0.009796407419564631,-0.006519417612831005,1.0051465912661346,0.9997294021263027,9.935502037665455e-24,0.017550347110688896]",54.13063470000634,8,37.858625663170756,3,"[52.312264599197306,41.15844226937035,27.242421669358734]",false,false,true,2.7446524815649997,0.701944901011881,0.071311904403894,0.06851974036975245,true,true
24,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,14,"[8,6]",7279.714948645353,1.00520780842935,4.574779291535321,0.9640924640580324,2.836836923534882,1.0135426789531996,-0.002812966229394694,0,1,"[-0.03656807189869202,1.0426896721635914,0.013451796485260141,-0.002812966229394694,1.005124111792203,0.9995978227685065,1.571118409227141e-19,0.017568086010280374]",28.811460600001737,8,36.6233025008786,3,"[58.875799241831785,42.08589141753311,28.200838708823877]",false,false,true,2.752520932441,0.7219830793865871,0.07246035223164513,0.06294505459259592,true,true
24,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[9,6]",7279.558501114912,1.0051862056220535,4.574395302779253,0.9628482282856349,2.8414240399102906,1.0126640721400222,-0.004385187169801107,0,1,"[-0.037859482631013235,1.044305349006482,0.01258455342847851,-0.004385187169801107,1.0051142906213484,0.9995869305271349,7.29590384416592e-19,0.017568268340577294]",108.28776050001034,8,36.31486947878395,3,"[59.56568424373639,42.52525262685712,28.44408455737073]",false,false,true,2.758888428068,0.7189282749612567,0.07128925645513824,0.06235568548980821,true,true
24,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[9,6]",7279.802565858393,1.0052199069122332,4.574665769145032,0.9665537246118605,2.834287308622855,1.0038525942416099,-0.00256498564589754,0,1,"[-0.03401839511002971,1.0417905153193996,0.0038451920061965284,-0.00256498564589754,1.005133156903414,0.9996556884060919,2.1813091148830797e-20,0.01755892894264228]",147.01337269999203,8,36.43951336701396,3,"[57.17947583422826,42.90998228262893,28.337241663180954]",false,false,true,2.756580296526,0.7112206506676835,0.07001085783886564,0.06387496861428181,true,true
25,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7409.845043060565,1.0231766146175871,4.128279978459127,1.0470210575502874,2.8190694150589177,0.9292551702666183,-0.03245400600114073,0,2,"[0.04594904395958665,1.0364068358298448,-0.07337190590675571,-0.03245400600114073,1.0008078576769237,1.0000512533835764,9.536868564698693e-10,7.696443380883065e-17]",164.18846610000764,8,32.377282892425896,3,"[55.43640857800809,47.40378739834958,31.928327947943245]",false,false,true,2.780471059865,0.6183325747332917,0.05313769137783569,0.060743564517142,true,true
25,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7409.971363615264,1.0231940573895697,4.1282064200437345,1.0476941372549975,2.8174097252422974,0.9277661157764518,-0.030207804083115766,0,1,"[0.046591689536936695,1.03581792568815,-0.07497560837424462,-0.030207804083115766,1.0008109705491142,1.0000641166561761,8.725497019489444e-06,2.415713787575743e-20]",85.14090790000046,8,32.3196794931193,3,"[55.625346344103804,47.20370925414767,31.964146271016514]",false,false,true,2.779227001911,0.6169831815253204,0.05304561223968101,0.060628117958002894,true,true
25,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,14,"[8,6]",7409.836445913856,1.0231754274943186,4.1284083648654795,1.0472464549351983,2.8204372087190057,0.9302954331804395,-0.03272715583058567,0,2,"[0.04616429572130036,1.0368919114856268,-0.07225307319479995,-0.03272715583058567,1.0008267759046512,1.0000288027065234,2.1766159740642518e-10,5.60872695826842e-22]",59.089379400000325,8,32.581557789009544,3,"[54.08963880128848,48.076827369188095,31.727595991549485]",false,false,true,2.7815726989575,0.6191749539119322,0.05338009908842984,0.061593242903930305,true,true
25,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,16,"[9,7]",7410.299383518746,1.0232393514938893,4.128268246481712,1.049651650916877,2.816697785455535,0.9277556463286573,-0.02917444544999761,0,2,"[0.048458348093020395,1.0355652007306655,-0.07498689301450971,-0.02917444544999761,1.000845178964743,1.0000533049598153,1.8934301105397854e-08,9.790530509057142e-27]",36.19395479999366,8,32.713969581119784,3,"[53.8534451617745,47.4573687106857,31.57853061340591]",false,false,true,2.7784315707390004,0.6173042909691102,0.05371326957235803,0.06195542049972383,true,true
25,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7409.788911150321,1.0231688637324388,4.128189696246497,1.046810388141132,2.818999819898566,0.9282369552895777,-0.03274377581257535,0,2,"[0.045747815336050775,1.0363821482435613,-0.07446823903788251,-0.03274377581257535,1.0007957478966243,1.000067041198393,1.0389043790351036e-10,3.075271754908178e-15]",36.50154969999858,8,32.055326731653935,3,"[56.77193729834263,47.512921269514855,32.236915248154354]",false,false,true,2.7808174682265,0.6169075627399194,0.0523401420658912,0.059733774307004404,true,true
26,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7107.157614953188,0.9813805046883718,4.463782942646086,1.0423200050029284,2.8260179283738425,1.0113633805747362,-0.031219202533474356,0,1,"[0.04144900271233994,1.0388686283235435,0.011299302339033776,-0.031219202533474356,0.9956946173623339,1.0019673555235453,0.031175884147734756,3.1582925137044346e-20]",20.08652890000667,8,36.61865954351762,3,"[53.788082059204775,42.58384423774621,28.0035399884698]",false,false,true,2.7407199044565003,0.7240294344489713,0.07480996258162952,0.06597228618614404,true,true
26,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7107.102860811683,0.9813729440502186,4.463729871657032,1.0423034111201932,2.826494690000009,1.0114971775784694,-0.031062031790656253,0,1,"[0.041433082443376866,1.0390373184829418,0.011431587289065548,-0.031062031790656253,0.9956930600990836,1.001965958236536,0.03119420254603458,5.762285930645934e-19]",28.439973300002748,8,36.42562499660279,3,"[54.28036901997193,42.889704541700056,28.151613860776724]",false,false,true,2.7412109186025,0.7239848425765003,0.07405369024648185,0.06539345075553962,true,true
26,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7107.013298536764,0.9813605769865733,4.463615813210699,1.0423739911410872,2.8268052771909957,1.011976901718894,-0.030117960938638635,0,1,"[0.041500795578123376,1.039147196675538,0.011905746216348729,-0.030117960938638635,0.9956927430244632,1.0019612883857458,0.031233575642205295,9.731673079941307e-20]",25.364863399998285,8,36.580608691014135,3,"[54.17754922617272,42.3260216663999,28.032645196788174]",false,false,true,2.7412251012245,0.7244309271998796,0.07479692146134667,0.06567710779685462,true,true
26,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7106.7994437565285,0.9813310471909042,4.463379305060188,1.0422465241275936,2.827564038205927,1.0114104049830417,-0.030280618634797977,0,1,"[0.04137850280328111,1.0394155771003606,0.011345797314052412,-0.030280618634797977,0.9956791029059404,1.0019669320360154,0.03131523499133304,1.3262118369409674e-18]",28.42365979999886,8,36.49416452832567,3,"[54.239140754111666,42.5847691244788,28.099003335872528]",false,false,true,2.742612474134,0.723416219073963,0.07427416855930076,0.0655311197261496,true,true
26,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7107.272300307961,0.9813963408323614,4.463905796437652,1.0422870919625313,2.825058962796026,1.0108442171189929,-0.03192784010740947,0,1,"[0.04141742550007021,1.0385292361667955,0.010785840251618405,-0.03192784010740947,0.9956974541834701,1.0019723231800926,0.03113348326636096,5.866565415983771e-20]",22.22823189999326,8,36.788324615179576,3,"[53.23748801611006,42.449089382124434,27.874209681083993]",false,false,true,2.7399266884515,0.7238161974718957,0.07540495619775626,0.0665746440410468,true,true
27,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7062.766721277953,0.9752508590552269,3.803307515306745,0.9995972734056844,2.744389767909428,0.9731949485473447,0.01824539465203222,0,0,"[-0.0004028077104496805,1.009558743475159,-0.02717085864589459,0.01824539465203222,1.0054948091100377,0.9889095715646085,0.024268116305251865,0.04303175696137536]",27.63460409999243,8,36.25286080358075,3,"[54.589600243469114,42.291269328879636,27.90586041355647]",false,false,true,2.6682917891509996,0.7127314682030439,0.06950311822645733,0.06613365706580376,true,true
27,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[8,5]",7062.452273395778,0.9752074390217865,3.80335245188709,0.9994158712442737,2.7439398809507103,0.9715110173887151,0.020640202878783424,0,0,"[-0.0005842994253932393,1.0093948003491047,-0.028902669633253955,0.020640202878783424,1.0054762450000825,0.988913711469224,0.02441785504712352,0.04303076420763315]",33.94945590000134,8,36.03083247144236,3,"[54.60605577513768,42.74803920584554,28.056546548682814]",false,false,true,2.668956087544,0.7107825434072061,0.06854821609753273,0.06591578962134371,true,true
27,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[6,5]",7062.1203827228655,0.9751616104284543,3.8032093657972847,1.001131912270944,2.745462449642665,0.9742201201344916,0.019833672979904213,0,0,"[0.0011312721412509844,1.0099495305872268,-0.026118004841552682,0.019833672979904213,1.0054846955693229,0.9888884184693227,0.024667191953201082,0.04303467314546667]",25.80878130000201,8,36.29341937453928,3,"[53.970355951365384,42.45246801442739,27.852801198738806]",false,false,true,2.668864866947,0.7135531462919809,0.06995469254533243,0.0665794182392362,true,true
27,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7062.077134587323,0.9751556385787521,3.803371152681673,0.9994964012680972,2.7466801678426136,0.9730197352379376,0.022361743065498985,0,0,"[-0.0005037255803330714,1.0103929707178694,-0.02735091412624846,0.022361743065498985,1.005458563643979,0.9888956918579273,0.02462286709772217,0.04303237529391637]",26.255766999995103,8,35.662426718699834,3,"[55.54297349755433,43.40806284248581,28.350966352445326]",false,false,true,2.6712337673305,0.7114711639682242,0.06740170646764776,0.0649382279789726,true,true
27,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7062.401116807558,0.9752003751460312,3.8033188156131894,0.9999402708804551,2.746158046900018,0.9724048046069461,0.018827941412837557,0,0,"[-5.9730903399813736e-05,1.0102028610063667,-0.027983095574438156,0.018827941412837557,1.0054797598274745,0.9889109137895862,0.024454562321680345,0.043030921176337736]",28.28436029999284,8,36.110905451068994,3,"[55.0029572356606,42.127657082272435,27.997603619451414]",false,false,true,2.6710356950445,0.7109213010935012,0.06893841539321302,0.06589592254515429,true,true
28,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7307.208893936664,1.0090042659398872,4.271833573022291,0.9723577250073856,2.843354220491728,0.9570762580696943,0.036032045631302016,0,0,"[-0.02803151238507993,1.044984418819655,-0.04387220620048636,0.036032045631302016,1.0042691182070855,0.9955426955802343,0.010071978348538494,0.0011436896614752683]",55.89626660000067,8,34.29608271961729,3,"[55.10240490828791,45.15204156478757,29.875151870235815]",false,false,true,2.795414167465,0.6459803413260563,0.05863174421951061,0.06343604867968085,true,true
28,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",7307.297431070618,1.0090164914485802,4.271909959935265,0.9723643302641412,2.841100182826968,0.9569100025198057,0.03922770757873868,0,0,"[-0.028024719376549285,1.0441913654769874,-0.04404593320546025,0.03922770757873868,1.0042535388233222,0.9955541207423014,0.010105507751778197,0.0011418245169758133]",33.12886689999141,8,35.121408415534056,3,"[53.0454962330067,43.74190249436874,29.17451557665935]",false,false,true,2.7929059735669997,0.6467930015454237,0.06053949885194143,0.06562980554902854,true,true
28,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7306.850251497607,1.0089547433716664,4.2718057376703245,0.9714242331920531,2.8475503895830583,0.9591090656831663,0.03436918141911724,0,0,"[-0.028992002714934233,1.0464591122609612,-0.041750482011425345,0.03436918141911724,1.0042761354306453,0.9955168066877575,0.010040553092424548,0.0011501654623875756]",19.804785600004834,8,33.98529797332663,3,"[57.019516210707344,44.97435811137421,30.148788044600362]",false,false,true,2.799233628568,0.6468293457057201,0.05838435278383525,0.06219132901844358,true,true
28,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7306.950262325388,1.0089685532070407,4.271750611673682,0.9717562823180955,2.8461416622885536,0.9590943768794017,0.03697423549479884,0,0,"[-0.02865024431768393,1.0459642743559898,-0.041765797179190135,0.03697423549479884,1.0042840746008106,0.9955111696598382,0.01006371474981855,0.0011523598317015804]",36.63149699999485,8,34.01738655300912,3,"[57.397256635627215,44.65712013049821,30.121115617463378]",false,false,true,2.7976210636534997,0.647458291393135,0.05823509647372527,0.06211093511905815,true,true
28,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7307.03566047836,1.0089803452745596,4.271876348993502,0.9714906361503942,2.84376357293785,0.9588641403397432,0.0331552975463027,0,0,"[-0.028923648759323732,1.0451283766069552,-0.042005882184884796,0.0331552975463027,1.0042634016861498,0.9955295397562602,0.010047643136844187,0.0011434402154984215]",53.63560009999492,8,33.939372211245704,3,"[56.027017545017074,46.17367669808747,30.187283272290788]",false,false,true,2.7949994688405,0.6482394501382829,0.05783438942944719,0.0624333772137317,true,true
29,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7132.319578887193,0.984854954278817,4.507177231232903,0.9644190800374912,2.7645350857559476,0.9380309063687541,0.009261404309857437,0,1,"[-0.036229348510095634,1.016872478253005,-0.0639723812983059,0.009261404309857437,0.9914011087620841,1.0003553223320238,3.1149139458595374e-20,0.005181624822163821]",50.45830610000121,8,35.32025980389857,3,"[55.01438847314472,44.2734820727066,29.24950736597829]",false,false,true,2.7141267756435,0.6564633611870728,0.05883542026334427,0.06453232863412779,true,true
29,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7132.2878861147765,0.984850578032971,4.507220475147184,0.9638688822303086,2.7647796679548264,0.9369220358474563,0.007235337863223879,0,1,"[-0.036800007906285195,1.0169609457069058,-0.06515520634485863,0.007235337863223879,0.9913933643537246,1.0003602055524146,2.301876172913612e-19,0.0051811341746795725]",48.47356559999753,8,34.87648507984542,3,"[56.7685792557962,44.614299406850655,29.631016330404023]",false,false,true,2.714987061457,0.6548043709634314,0.05759869062122089,0.06311950767879346,true,true
29,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,14,"[8,6]",7132.215375062789,0.9848405654602028,4.504701422183542,0.9644831775172178,2.7641309780630157,0.9446589788652187,0.01303486537242175,0,1,"[-0.03616288845023608,1.0167262919256028,-0.0569312855429487,0.01303486537242175,0.991399824542736,1.0003162927960643,2.684804778154446e-25,0.00518802831697694]",78.90262819999771,8,35.77341944597351,3,"[54.599880662350046,43.869339853929894,28.88041382443433]",false,false,true,2.7100949865275,0.6658087188920654,0.060858226855645764,0.06527561624727908,true,true
29,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,14,"[8,6]",7132.269057702506,0.9848479781417434,4.505488692749256,0.9648387575829059,2.7634833541946615,0.9447264968213415,0.015411652423908026,0,1,"[-0.03579428219200079,1.0164919688225824,-0.05685981473191473,0.015411652423908026,0.9914073968450567,1.000314110136415,3.4888642068071513e-25,0.005187344760942446]",29.461286399993696,8,36.379120966116325,3,"[53.30316364582571,42.61564212863028,28.390144576003436]",false,false,true,2.709300397066,0.666205007728303,0.0627716471976919,0.06694001724726122,true,true
29,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7132.355429188193,0.9848599046103552,4.506004043369635,0.9651300409718628,2.7644276328023247,0.9404067372735035,0.00984513053951658,0,1,"[-0.03549242923832948,1.0168336091344718,-0.061442798078270806,0.00984513053951658,0.991415239298335,1.0003384924435008,1.1897573544444837e-19,0.0051847854198971335]",22.3890143000026,8,35.52688544497219,3,"[54.64414377027208,44.03648931037422,29.077299835870424]",false,false,true,2.71274769866,0.6598097314648479,0.0596065522900461,0.06496562448679818,true,true
30,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7254.656489452015,1.001747651125658,4.186026901526913,1.037663236918959,2.859551551239523,1.0472347616750743,-0.008878547090956026,0,1,"[0.03697129753593983,1.0506648122714133,0.046153129939500714,-0.008878547090956026,0.995718596541827,0.9966304415110248,0.045637206403640364,3.1030171078967266e-21]",23.25469709999743,8,37.851188320144296,3,"[54.1494340939264,41.1629215036426,27.09553505571786]",false,false,true,2.7529849987965003,0.7517305471115145,0.08556442572130823,0.06570914783508235,true,true
30,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[8,5]",7254.536573697927,1.0017310927503351,4.186233675922731,1.0365320126408157,2.855988585682853,1.0485590615059892,-0.01068102536941921,0,1,"[0.03588053774315733,1.0494180478597062,0.04741689929746125,-0.01068102536941921,0.9956805103363409,0.9966508634802526,0.04566774945046671,2.799842712161926e-25]",30.641950500008534,8,37.83838345498117,3,"[55.104642024165294,40.78650503236006,27.104323900280086]",false,false,true,2.7471053097724996,0.7546768949406264,0.08591478339639143,0.0650498026672487,true,true
30,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7255.084174468148,1.0018067073278305,4.185580374159309,1.038070364863917,2.8686780670437777,1.0522209310251864,-0.008155983176937177,0,1,"[0.03736357133237398,1.0538513198435078,0.05090310274661948,-0.008155983176937177,0.995818586670863,0.9965514762155656,0.045317003809911584,2.868510441048639e-20]",24.28164570000081,8,37.367812983704326,3,"[55.53813035107738,42.05554875498639,27.446601767890776]",false,false,true,2.7602452987645,0.7535671304423631,0.08474654038714362,0.0643136677712224,true,true
30,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,13,"[8,5]",7255.058392833724,1.0018031473120304,4.185855693615426,1.036774361604731,2.864431409590866,1.054090706199225,-0.002649967699151277,0,1,"[0.03611431791962272,1.0523698695949488,0.0526785054288537,-0.002649967699151277,0.995773592968109,0.9965799355625894,0.045275659596116215,2.6005145191775884e-24]",34.57165460000397,8,37.808720972303945,3,"[55.40236849588043,41.12295898723065,27.12628931453562]",false,false,true,2.752919428618,0.7573746886000688,0.08743057857414194,0.06473875392530723,true,true
30,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7254.676672893256,1.0017504381238962,4.18592422549954,1.0373704853936143,2.860745146269351,1.0508380031908877,-0.013694271658599348,0,1,"[0.036689131974831986,1.0510821315505585,0.04958794413538903,-0.013694271658599348,0.9957392323406905,0.9965990279213005,0.04559734194616814,1.215921092867085e-21]",22.579710699996212,8,37.73897255623148,3,"[54.853832787981425,41.289502006580285,27.176225952594624]",false,false,true,2.7511787174215003,0.7552700891709916,0.08608642331080932,0.06492694257095905,true,true
31,connected_modulated,25,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,8,"[5,3]",6907.149599964358,0.9537627174764371,3.9939302164562847,0.9861369482450746,2.8267684722139355,0.9696882476900056,0.01104934500944871,0,0,"[-0.013960041280722304,1.039134176600558,-0.03078065327688683,0.01104934500944871,0.9970546835967165,0.9918751920213789,0.02376115740692963,0.013973356513784872]",17.656609700003173,8,34.681348018483035,3,"[54.877422073627066,44.154742598585486,29.191933923686804]",false,false,true,2.7694799361775,0.6706512880333085,0.06216856958497796,0.06446949395395718,true,true
31,connected_modulated,25,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",6906.704984585775,0.9537013234722141,3.9940632022085594,0.9817016633983744,2.822898427260299,0.9766680777243333,0.013949009935117933,0,0,"[-0.018467821879092624,1.0377641681990675,-0.023608420871235478,0.013949009935117933,0.9970037248968173,0.9918512480593132,0.023724032890940213,0.013980825521401851]",27.817075900005875,8,35.87390442595926,3,"[53.58745339868711,42.02124124876534,28.216935743938528]",false,false,true,2.7608172754730003,0.6816369901669724,0.06614501703946864,0.06668359905302627,true,true
31,connected_modulated,25,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",6907.293023190825,0.9537825218435273,3.9939168249472363,0.9870119824711461,2.8277253958968602,0.9685330156448635,0.010294529159369627,0,0,"[-0.01307309932736747,1.0394726414444078,-0.031972707253172764,0.010294529159369627,0.9970698841805471,0.9918776223094494,0.023743360513741343,0.013972337770689736]",24.277393700001994,8,34.36731571522457,3,"[55.428087728293555,44.759684186132,29.459252287269987]",false,false,true,2.7712548985204997,0.6686730857573466,0.06114204918513981,0.0637576284152341,true,true
31,connected_modulated,25,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",6906.995894385351,0.9537414932871239,3.9939180703626502,0.9853843375655654,2.825869120603454,0.9706999184212397,0.012485242150600333,0,0,"[-0.01472352349264079,1.0388159705937858,-0.029737902305126494,0.012485242150600333,0.9970364299703592,0.9918773496636524,0.023791873792933713,0.013973056097871708]",29.17544469999848,8,35.022975820241115,3,"[53.976976761849684,43.7864068086568,28.907256314761337]",false,false,true,2.7678454331815,0.6724078791321415,0.06319311386994884,0.06537878396985479,true,true
31,connected_modulated,25,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",6907.129236707947,0.9537599056487085,3.9939527554457506,0.9854154818469308,2.826370771766119,0.9710485638781577,0.010245530173654167,0,0,"[-0.01469191776479243,1.0389934758566672,-0.029378797648840695,0.010245530173654167,0.99704703637926,0.9918712202788725,0.023730327094616865,0.013973385954003983]",21.8474300000089,8,35.176305311013714,3,"[53.4209645902991,43.69386275104363,28.781289514200463]",false,false,true,2.7682355778375,0.6726420932774932,0.0635733147669291,0.06586932700540152,true,true
