method,state,display_label,duration_us,draw_id,selected_start_id,converged_start_count,optimizer_failure,residual_failure,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,d_peak_hat_um,d_peak_truth_um,d_peak_bias_um,nu_vp_hat,nu_vp_truth,nu_vp_bias,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_multistart_shift_sd,nu_vp_multistart_shift_sd,d_peak_supported,nu_vp_supported,support_reasons_json,topology_valid,physical_censored,nuisance_censored,morphology_rank_after_projection,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,active_physical_bounds,active_nuisance_bounds
dpfi,connected_modulated,SSP,25,39,4,5,false,false,1.009859679576841,2.853173959608315,1.0500097862672388,-0.01714606786222222,2.7420411437655,2.751540046488,-0.009498902722500091,0.7574432067106829,0.6494770333465083,0.10796617336417458,0.08807428078031586,0.06592326883698849,0.018153684092957027,0.017422624258562527,true,true,[],true,false,false,3,7261.285076755921,1.0026629490135213,3.6969356910913937,0,1
dpfi,connected_modulated,SSP,25,40,4,5,false,false,0.9903958100182632,2.791482304813779,1.0356838603250353,0.01784581341569324,2.6744846669775,2.751540046488,-0.07705537951050001,0.7668264885666458,0.6494770333465083,0.11734945522013751,0.08943521992190669,0.0650903826917055,0.307676997915673,0.23139633215952235,true,true,[],true,false,false,3,7350.213593565293,1.0149425011827249,4.477276799842391,0,1
dpfi,connected_modulated,SSP,25,41,1,5,false,false,1.016029602474016,2.7827594453313074,0.9411940562663116,0.09072124452930719,2.733579086228,2.751540046488,-0.017960960259999936,0.6522788223201281,0.6494770333465083,0.002801788973619823,0.05840043247185162,0.06501723862773173,0.1344796829164822,0.060662593974778634,true,true,[],true,false,false,3,7177.697246949041,0.991120857076642,4.041519252708592,0,0
dpfi,connected_modulated,SSP,25,42,4,5,false,false,0.9581629880355436,2.7335881615721584,0.9069030187276604,0.004064566334584857,2.6936586825855002,2.751540046488,-0.05788136390249976,0.626884744706317,0.6494770333465083,-0.02259228864019125,0.054962494245058856,0.06447454234620278,0.003423497151732937,0.07369436928718186,true,true,[],true,false,false,3,7134.10775858556,0.9851018722156255,4.036819580229873,0,1
dpfi,connected_modulated,SSP,25,43,3,5,false,false,0.9979184857553323,2.798117976244554,0.9628447961708002,-0.08219434873565733,2.739695581728,2.751540046488,-0.011844464759999784,0.6746551516998193,0.6494770333465083,0.025178118353310963,0.06359894063962919,0.06667066100382328,0.13832463388578234,0.07648481203569017,true,true,[],true,false,false,3,7012.699011963422,0.9683373394039522,3.7904150968423056,0,0
dpfi,connected_modulated,SSP,25,44,1,5,false,false,1.0682677478704974,2.7620811855327125,0.9852503789536732,-0.015280415834623598,2.6811966947985,2.751540046488,-0.07034335168950001,0.7200084215963423,0.6494770333465083,0.07053138824983396,0.0711301923446854,0.06586899048030662,0.13708214158552767,0.10986677432929541,true,true,[],true,false,false,3,7427.364429448568,1.0255957510975653,4.4057346666681765,0,2
dpfi,connected_modulated,SSP,25,45,3,5,false,false,0.979499756568556,2.878441288129502,1.0570965459239883,0.07287058166925423,2.768425141394,2.751540046488,0.01688509490600021,0.7550025636951703,0.6494770333465083,0.10552553034866197,0.0858811309442202,0.06365446948994337,0.0692057484357075,0.08297819571808403,true,true,[],true,false,false,3,7247.310011994903,1.0007332245229084,4.225841541386516,0,1
dpfi,connected_modulated,SSP,25,46,1,5,false,false,1.0033574508768341,2.7714269199110446,0.8678583278912652,-0.09857463597814058,2.749222355213,2.751540046488,-0.0023176912750000334,0.5495703211814793,0.6494770333465083,-0.099906712165029,0.04742726880707352,0.05722099830998746,0.16166739403000746,0.2161784208915092,true,true,[],true,false,false,3,7353.8212749704935,1.01544066210584,4.415070705765983,0,0
dpfi,connected_modulated,SSP,25,47,1,5,false,false,0.9753552001336274,2.8105207149684865,0.9481524448631384,0.02485015175267869,2.7620783285900004,2.751540046488,0.010538282102000363,0.6489268245437315,0.6494770333465083,-0.000550208802776786,0.05965554074246722,0.06464429012592661,0.09635805148954797,0.06789453429849551,true,true,[],true,false,false,3,7286.267280124206,1.0061125766534391,4.473742423694873,0,1
dpfi,connected_modulated,SSP,25,48,4,5,false,false,0.9934844391665201,2.7412249424893282,0.9569218436853973,0.07919986868904053,2.67561261891,2.751540046488,-0.0759274275780002,0.6930189761737702,0.6494770333465083,0.04354194282726187,0.06593964865202664,0.06733770575339078,0.031552979391498114,0.03283435458470024,true,true,[],true,false,false,3,7172.702328252083,0.9904311417083793,4.748745568843241,0,0
dpfi,connected_modulated,SSP,25,49,1,5,false,false,0.963701948811058,2.796694840591432,0.9532583637329378,-0.04657456337752347,2.7434046982905,2.751540046488,-0.008135348197499948,0.6623698332036896,0.6494770333465083,0.01289279985718128,0.061763655788986,0.0659063628824715,0.026579894665060007,0.11920240428949674,true,true,[],true,false,false,3,7111.149467948703,0.9819317133317734,4.304953190570059,0,1
dpfi,connected_modulated,SSP,25,50,3,5,false,false,1.0157748547538563,2.861939732736063,0.9392961395822129,-0.0496722175841161,2.8244386611375,2.751540046488,0.0728986146495001,0.6125498838712543,0.6494770333465083,-0.036927149475253995,0.05282741402259254,0.06058759666049257,0.31190623500808207,0.40922581050366336,true,true,[],true,false,false,3,7067.376559354088,0.9758874011811777,3.998921019736146,0,0
dpfi,connected_modulated,SSP,25,51,1,5,false,false,1.0202819443792084,2.7814699724999117,0.9856290863235618,0.04264477456485129,2.7048621457240003,2.751540046488,-0.04667790076399969,0.7118306388133048,0.6494770333465083,0.06235360546679647,0.0711539504578295,0.06660827270129142,0.14846206571145554,0.12065784558855068,true,true,[],true,false,false,3,7346.73243058887,1.0144618103547183,4.910390907450096,0,1
dpfi,connected_modulated,SSP,25,52,3,5,false,false,1.0350016690998516,2.9509550942341556,0.9504438137268693,0.011233257739300307,2.9190859863855003,2.751540046488,0.16754593989750033,0.5873749234401058,0.6494770333465083,-0.062102109906402525,0.0513583889537728,0.05847631975834515,0.07130632200702841,0.025827011935619922,true,true,[],true,false,false,3,7294.793559535012,1.0072899143240834,3.8858721061364405,0,2
dpfi,connected_modulated,SSP,25,53,1,5,false,false,0.9856047035596167,2.733295645894181,0.8900670534849383,-0.05796491904979621,2.700231568465,2.751540046488,-0.05130847802299998,0.6020856577568999,0.6494770333465083,-0.047391375589608375,0.05164921601483154,0.061717985245760325,0.10091385992195746,0.07162894737287948,true,true,[],true,false,false,3,7296.023757179726,1.0074597842004593,3.8109652163147096,0,1
dpfi,connected_modulated,SSP,25,54,3,5,false,false,1.0259640948332465,2.7988013353375574,0.9201361178983758,-0.05518835379207724,2.761491003813,2.751540046488,0.009950957325000065,0.6148125390498501,0.6494770333465083,-0.03466449429665819,0.054387360252526586,0.06182409541909689,0.07420789038594253,0.06992233828313436,true,true,[],true,false,false,3,7063.312122585601,0.9753261699234467,3.995579351144159,0,1
dpfi,connected_modulated,SSP,25,55,1,5,false,false,1.007023795008458,2.771223177460204,0.9156318481638089,0.041754193624325475,2.732372014439,2.751540046488,-0.019168032048999972,0.6214535140895292,0.6494770333465083,-0.0280235192569791,0.05281625476984383,0.06064790941279617,0.02352727861744568,0.16201771944119334,true,true,[],true,false,false,3,7190.514267556845,0.9928906748904784,3.9132341882328476,0,1
