method,duration_us,state,draw_id,role,role_id,frame_id,seed_tuple
dpfi,25,connected_modulated,25,dark_h,5,0,20260818;5301;25;1;2;25;5;0
dpfi,25,connected_modulated,25,dark_v,6,0,20260818;5301;25;1;2;25;6;0
dpfi,25,connected_modulated,26,atom_h,1,1,20260818;5301;25;1;2;26;1;1
dpfi,25,connected_modulated,26,atom_v,2,1,20260818;5301;25;1;2;26;2;1
dpfi,25,connected_modulated,26,blank_h,3,0,20260818;5301;25;1;2;26;3;0
dpfi,25,connected_modulated,26,blank_v,4,0,20260818;5301;25;1;2;26;4;0
dpfi,25,connected_modulated,26,dark_h,5,0,20260818;5301;25;1;2;26;5;0
dpfi,25,connected_modulated,26,dark_v,6,0,20260818;5301;25;1;2;26;6;0
dpfi,25,connected_modulated,27,atom_h,1,1,20260818;5301;25;1;2;27;1;1
dpfi,25,connected_modulated,27,atom_v,2,1,20260818;5301;25;1;2;27;2;1
dpfi,25,connected_modulated,27,blank_h,3,0,20260818;5301;25;1;2;27;3;0
dpfi,25,connected_modulated,27,blank_v,4,0,20260818;5301;25;1;2;27;4;0
dpfi,25,connected_modulated,27,dark_h,5,0,20260818;5301;25;1;2;27;5;0
dpfi,25,connected_modulated,27,dark_v,6,0,20260818;5301;25;1;2;27;6;0
dpfi,25,connected_modulated,28,atom_h,1,1,20260818;5301;25;1;2;28;1;1
dpfi,25,connected_modulated,28,atom_v,2,1,20260818;5301;25;1;2;28;2;1
dpfi,25,connected_modulated,28,blank_h,3,0,20260818;5301;25;1;2;28;3;0
dpfi,25,connected_modulated,28,blank_v,4,0,20260818;5301;25;1;2;28;4;0
dpfi,25,connected_modulated,28,dark_h,5,0,20260818;5301;25;1;2;28;5;0
dpfi,25,connected_modulated,28,dark_v,6,0,20260818;5301;25;1;2;28;6;0
dpfi,25,connected_modulated,29,atom_h,1,1,20260818;5301;25;1;2;29;1;1
dpfi,25,connected_modulated,29,atom_v,2,1,20260818;5301;25;1;2;29;2;1
dpfi,25,connected_modulated,29,blank_h,3,0,20260818;5301;25;1;2;29;3;0
dpfi,25,connected_modulated,29,blank_v,4,0,20260818;5301;25;1;2;29;4;0
dpfi,25,connected_modulated,29,dark_h,5,0,20260818;5301;25;1;2;29;5;0
dpfi,25,connected_modulated,29,dark_v,6,0,20260818;5301;25;1;2;29;6;0
dpfi,25,connected_modulated,30,atom_h,1,1,20260818;5301;25;1;2;30;1;1
dpfi,25,connected_modulated,30,atom_v,2,1,20260818;5301;25;1;2;30;2;1
dpfi,25,connected_modulated,30,blank_h,3,0,20260818;5301;25;1;2;30;3;0
dpfi,25,connected_modulated,30,blank_v,4,0,20260818;5301;25;1;2;30;4;0
dpfi,25,connected_modulated,30,dark_h,5,0,20260818;5301;25;1;2;30;5;0
dpfi,25,connected_modulated,30,dark_v,6,0,20260818;5301;25;1;2;30;6;0
dpfi,25,connected_modulated,31,atom_h,1,1,20260818;5301;25;1;2;31;1;1
dpfi,25,connected_modulated,31,atom_v,2,1,20260818;5301;25;1;2;31;2;1
dpfi,25,connected_modulated,31,blank_h,3,0,20260818;5301;25;1;2;31;3;0
dpfi,25,connected_modulated,31,blank_v,4,0,20260818;5301;25;1;2;31;4;0
dpfi,25,connected_modulated,31,dark_h,5,0,20260818;5301;25;1;2;31;5;0
dpfi,25,connected_modulated,31,dark_v,6,0,20260818;5301;25;1;2;31;6;0
dpfi,25,connected_modulated,32,atom_h,1,1,20260818;5301;25;1;2;32;1;1
dpfi,25,connected_modulated,32,atom_v,2,1,20260818;5301;25;1;2;32;2;1
dpfi,25,connected_modulated,32,blank_h,3,0,20260818;5301;25;1;2;32;3;0
