method,state,display_label,duration_us,draw_id,selected_start_id,converged_start_count,optimizer_failure,residual_failure,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,d_peak_hat_um,d_peak_truth_um,d_peak_bias_um,nu_vp_hat,nu_vp_truth,nu_vp_bias,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_multistart_shift_sd,nu_vp_multistart_shift_sd,d_peak_supported,nu_vp_supported,support_reasons_json,topology_valid,physical_censored,nuisance_censored,morphology_rank_after_projection,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,active_physical_bounds,active_nuisance_bounds
dgi,connected_modulated,SSP,25,23,2,5,false,false,1.0025400194049392,2.8259237741855983,0.955889111482413,0.050403077345260616,2.7759316192405,2.751540046488,0.024391572752500146,0.6524099804327778,0.6494770333465083,0.002932947086269455,0.04209214581235556,0.05110461496030367,0.21674570457090955,0.2354693008021586,true,true,[],true,false,false,3,5933.334465401731,0.9831540124940731,4.157496311070014,0,0
dgi,connected_modulated,SSP,25,24,1,5,false,false,1.149267908007693,2.782530261574809,0.9015827996932676,0.07736091072865071,2.7505562343375,2.751540046488,-0.0009838121504999187,0.5954014652572697,0.6494770333465083,-0.054075568089238635,0.038262987760942946,0.053164215065925606,0.028751300444003737,0.11218061908187885,true,true,[],true,false,false,3,5781.835706862678,0.9580506556524736,4.03194799337859,0,0
dgi,connected_modulated,SSP,25,25,2,5,false,false,0.7772152152710675,2.7634962855715637,0.9231580115357296,-0.003491243666821294,2.7202667298575003,2.751540046488,-0.0312733166304997,0.6359856260436971,0.6494770333465083,-0.013491407302811176,0.04062620584819476,0.050436784792828274,0.16702669691469454,0.07382913694776957,true,true,[],true,false,false,3,6179.700356207106,1.023976861011948,3.855299876564953,0,2
dgi,connected_modulated,SSP,25,26,1,5,false,false,0.7758433251177127,2.7673987950180856,0.9556586935848854,0.07110212307936568,2.7076245713505003,2.751540046488,-0.043915475137499715,0.6792151129060624,0.6494770333465083,0.029738079559554098,0.04531742642896615,0.05107439178874767,0.04002508109861324,0.052856977699628604,true,true,[],true,false,false,3,5937.938274612474,0.983916864061719,3.612829583747705,0,0
dgi,connected_modulated,SSP,25,27,2,5,false,false,0.7743043211151126,2.74414080951498,0.9758954791113441,-0.022061744323955367,2.6660008397809998,2.751540046488,-0.08553920670700021,0.7162775688569927,0.6494770333465083,0.06680053551048437,0.049172571958214076,0.04977964219152471,0.04043774035633617,0.029064986312877617,true,true,[],true,false,false,3,6073.886912877394,1.0064435646855665,4.054964711818756,0,1
dgi,connected_modulated,SSP,25,28,3,5,false,false,0.8561347364850371,2.778041195981293,0.9664155871119262,-0.09858486577573862,2.713692494665,2.751540046488,-0.037847551822999925,0.6886133351739526,0.6494770333465083,0.03913630182744432,0.04651051658657663,0.050747272797935845,0.09284878675689627,0.05363847316230535,true,true,[],true,false,false,3,5896.596421622254,0.9770665155960653,3.690835386764955,0,1
dgi,connected_modulated,SSP,25,29,3,5,false,false,1.28529970239227,2.788910089852704,0.9623067509214466,0.07832808417640613,2.7291355379324997,2.751540046488,-0.022404508555500247,0.6781747065470543,0.6494770333465083,0.028697673200545948,0.05114202673720705,0.05848893551823054,0.10643329747116888,0.07965121477707345,true,true,[],true,false,false,3,5989.09430358105,0.9923934223000911,3.7504903552999824,0,1
dgi,connected_modulated,SSP,25,30,1,5,false,false,0.757236130544809,2.800134494276687,0.9273661236589337,-0.04087465408423774,2.759938964905,2.751540046488,0.008398918416999912,0.624579118995984,0.6494770333465083,-0.024897914350524353,0.04139531722478819,0.05226134873598544,0.1562189702613903,0.009372810226909082,true,true,[],true,false,false,3,5846.835027025973,0.968821048388728,3.7043203231114568,0,0
dgi,connected_modulated,SSP,25,31,3,5,false,false,0.7864601231168094,2.8589435622397508,1.0969247154078,-0.008085912506698777,2.6971183193305,2.751540046488,-0.054421727157500044,0.8037544729911694,0.6494770333465083,0.15427743964466112,0.08133826804513829,0.04678038963032494,0.042419231622751956,0.05565179514429261,false,false,"[""calibration_bound""]",true,false,true,3,5702.932813871445,0.9449764397467184,4.299639997763226,0,2
dgi,connected_modulated,SSP,25,32,3,5,false,false,1.2382089790852255,2.7852065137781357,0.927042457759699,0.01678782835229527,2.7431791849155003,2.751540046488,-0.008360861572499712,0.6311956315190812,0.6494770333465083,-0.018281401827427102,0.04135549875287369,0.05508236527533947,0.1975420032005385,0.22340595731687815,true,true,[],true,false,false,3,6076.624929416823,1.0068972542529946,3.575266337273987,0,2
dgi,connected_modulated,SSP,25,33,4,5,false,false,0.8925354436368574,2.8329855172833214,1.0141338519148002,-0.048189536868570866,2.7472615343035,2.751540046488,-0.004278512184499927,0.7243638889146158,0.6494770333465083,0.07488685556810748,0.05039532252354995,0.047998130103260046,0.18274955623503705,0.49648559139397574,true,true,[],true,false,false,3,6163.780698575233,1.0213389724234023,4.126667096378317,0,2
