pulse_duration_us,image_q,method,count_scale_electrons_per_i0_pixel,whole_image_template_snr,signal_l2_norm,minimum_variance,maximum_variance,summed_variance,minimum_denominator_electrons,maximum_expected_plus_6sigma_electrons
50,11,dgi,57.332463128672615,26.39298714804212,1.3135730569790356,0.0003016300472755689,0.00418910718705176,0.6830821518488807,57.332463128672615,102.95711296439424
50,11,dpfi,57.332463128672615,37.738606184632836,5.484188232391128,0.018013979284326773,0.023886457491482254,22.26015814838805,57.332463128672615,102.95711296439424
50,12,dgi,57.332463128672615,26.25910165577643,1.3024711624652219,0.00030163004587962524,0.004156485812331731,0.6798080197829319,57.332463128672615,102.95711296439424
50,12,dpfi,57.332463128672615,37.583916294922055,5.459080266502663,0.018013960372946385,0.023848158324915204,22.25558574732171,57.332463128672615,102.95711296439424
50,13,dgi,57.332463128672615,26.12522352503537,1.2914185251203534,0.0003016300424854853,0.0041240292517822795,0.6765561328557472,57.332463128672615,102.95711296439424
50,13,dpfi,57.332463128672615,37.42910738663388,5.43397930756041,0.01801394892659385,0.023809911973238607,22.251036276850684,57.332463128672615,102.95711296439424
50,14,dgi,57.332463128672615,25.991359029807533,1.2804158382959205,0.00030163004077239425,0.004091740099741731,0.6733265396476326,57.332463128672615,102.95711296439424
50,14,dpfi,57.332463128672615,37.274183799639836,5.408886273049675,0.018013944766926658,0.02377172277272461,22.246509823187107,57.332463128672615,102.95711296439424
50,15,dgi,57.332463128672615,25.857505491457463,1.269462958992274,0.0003016300406538211,0.004059617992280255,0.6701190584669323,57.332463128672615,102.95711296439424
50,15,dpfi,57.332463128672615,37.11913934651797,5.383800347593962,0.018013947695973108,0.023733591612676654,22.242006154650817,57.332463128672615,102.95711296439424
75,1,dgi,85.99869469300893,34.88172979010227,1.4273230827148098,0.000134832654977201,0.002947438990597638,0.3979433692716108,85.99869469300893,141.7982736246489
75,1,dpfi,85.99869469300893,48.37650151502714,5.735650618194912,0.011876476139060075,0.016002040888204522,14.707134114673181,85.99869469300893,141.7982736246489
75,2,dgi,85.99869469300893,34.63623488162568,1.4099417955610716,0.00013483265667969187,0.0029132259063359037,0.39444993381336313,85.99869469300893,141.7982736246489
75,2,dpfi,85.99869469300893,48.09284525828813,5.697886496790654,0.011876485087937491,0.01596368317553804,14.70239468456318,85.99869469300893,141.7982736246489
75,3,dgi,85.99869469300893,34.39075576747134,1.3926735080403005,0.00013483266019935266,0.002879269851627123,0.39099136767704656,85.99869469300893,141.7982736246489
75,3,dpfi,85.99869469300893,47.80886329037659,5.660138177673533,0.01187650402260027,0.015925397158938332,14.697689443636904,85.99869469300893,141.7982736246489
75,4,dgi,85.99869469300893,34.14529802869544,1.375518399080397,0.0001348326576860699,0.002845570400532497,0.38756750752646985,85.99869469300893,141.7982736246489
75,4,dpfi,85.99869469300893,47.52456131963146,5.6224065659759175,0.011876532619036425,0.01588718534178184,14.693018470243201,85.99869469300893,141.7982736246489
75,5,dgi,85.99869469300893,33.89984653484235,1.3584751042651313,0.00013483265507662376,0.002812123840219909,0.3841779079078391,85.99869469300893,141.7982736246489
75,5,dpfi,85.99869469300893,47.23992292555498,5.584689530559395,0.011876570590524226,0.01584904649496153,14.688381475041567,85.99869469300893,141.7982736246489
75,6,dgi,85.99869469300893,33.654406827637075,1.341543685155144,0.00013483265477306575,0.0027789291772720107,0.3808224090737525,85.99869469300893,141.7982736246489
75,6,dpfi,85.99869469300893,46.95495504953301,5.54698805198199,0.011876545721021614,0.015810982453164254,14.683778554066599,85.99869469300893,141.7982736246489
75,7,dgi,85.99869469300893,33.40898172789277,1.3247240842698202,0.00013483265658800845,0.0027459853904956352,0.37750081868224417,85.99869469300893,141.7982736246489
75,7,dpfi,85.99869469300893,46.66966137324838,5.509302703270603,0.011876519248306414,0.01577299500080068,14.679209746163894,85.99869469300893,141.7982736246489
75,8,dgi,85.99869469300893,33.16356991817799,1.3080159512880336,0.000134832659498133,0.002713290878373464,0.3742128871624708,85.99869469300893,141.7982736246489
75,8,dpfi,85.99869469300893,46.38404053502838,5.471633390428222,0.01187650431480546,0.015735085240248924,14.674675008464263,85.99869469300893,141.7982736246489
75,9,dgi,85.99869469300893,32.91816502412853,1.2914185251203536,0.00013483265567621326,0.002680843040276725,0.3709583004953719,85.99869469300893,141.7982736246489
75,9,dpfi,85.99869469300893,46.09808618325334,5.43397930756041,0.01187650051601696,0.015697253108662386,14.670174217743334,85.99869469300893,141.7982736246489
75,10,dgi,85.99869469300893,32.67277951238426,1.2749329438105463,0.00013483265436238628,0.0026486442784164803,0.3677369997150923,85.99869469300893,141.7982736246489
75,10,dpfi,85.99869469300893,45.81180576242922,5.396341927491528,0.011876507402370472,0.015659504304071214,14.665707415288058,85.99869469300893,141.7982736246489
75,11,dgi,85.99869469300893,32.42743635428918,1.258560910501103,0.0001348326553786089,0.002616697835521636,0.36454904912511515,85.99869469300893,141.7982736246489
75,11,dpfi,85.99869469300893,45.52521946811666,5.358724329430006,0.011876524561770152,0.01562184560587577,14.661274838755407,85.99869469300893,141.7982736246489
75,12,dgi,85.99869469300893,32.18214649385361,1.2423028100129727,0.00013483265849027556,0.0025850034572035313,0.36139435131768005,85.99869469300893,141.7982736246489
75,12,dpfi,85.99869469300893,45.23834087300601,5.321128311538607,0.01187655165977354,0.015584279791507758,14.65687666097661,85.99869469300893,141.7982736246489
75,13,dgi,85.99869469300893,31.936901045642628,1.2261576322772256,0.00013483265504760723,0.0025535579591938386,0.35827255193560825,85.99869469300893,141.7982736246489
75,13,dpfi,85.99869469300893,44.951161048198415,5.283552672765218,0.011876588415037817,0.01554680617759612,14.65251270876695,85.99869469300893,141.7982736246489
75,14,dgi,85.99869469300893,31.691701183082063,1.2101252136242315,0.00013483265400799553,0.0025223602923084986,0.35518343069226455,85.99869469300893,141.7982736246489
75,14,dpfi,85.99869469300893,44.66368085192946,5.245997612800262,0.011876557609967277,0.015509426540749622,14.648182959376536,85.99869469300893,141.7982736246489
75,15,dgi,85.99869469300893,31.44654271386016,1.1942049206182979,0.00013483265541563803,0.0024914081598829295,0.35212670243453237,85.99869469300893,141.7982736246489
75,15,dpfi,85.99869469300893,44.37589642357122,5.208462622089895,0.011876535501682,0.015472141169094176,14.643887317105023,85.99869469300893,141.7982736246489
100,1,dgi,114.66492625734523,40.872948029028706,1.4273230827148098,7.627922649010937e-05,0.0021847300697922867,0.26841867636418365,114.66492625734523,179.05108428268812
100,1,dpfi,114.66492625734523,56.01811136706299,5.735650618194912,0.008857558279212177,0.011934231444897208,10.968739413379522,114.66492625734523,179.05108428268812
100,2,dgi,114.66492625734523,40.495799540459686,1.404173219086534,7.627922850422844e-05,0.0021505876879348252,0.26493269694427013,114.66492625734523,179.05108428268812
100,2,dpfi,114.66492625734523,55.58006737698391,5.685302048273982,0.008857573411719824,0.011896102329256059,10.964034262243834,114.66492625734523,179.05108428268812
100,3,dgi,114.66492625734523,40.11868443020596,1.381224315867959,7.627922957620163e-05,0.0021167871868049714,0.2614930936191845,114.66492625734523,179.05108428268812
100,3,dpfi,114.66492625734523,55.14135673324562,5.634982076768181,0.00885760156858855,0.011858069296242614,10.959374462261884,114.66492625734523,179.05108428268812
100,4,dgi,114.66492625734523,39.74159163146506,1.3584751042651313,7.627922656467648e-05,0.00208332511846663,0.2580993455780013,114.66492625734523,179.05108428268812
100,4,dpfi,114.66492625734523,54.7019671656114,5.584689530559395,0.008857623830561089,0.011820133717467906,10.954759851335158,114.66492625734523,179.05108428268812
100,5,dgi,114.66492625734523,39.36451904781841,1.335924740555159,7.627922662217963e-05,0.0020501983612845427,0.254751016708791,114.66492625734523,179.05108428268812
100,5,dpfi,114.66492625734523,54.26189791344425,5.53442447986425,0.00885759246111957,0.011782297306632994,10.950190389613326,114.66492625734523,179.05108428268812
100,6,dgi,114.66492625734523,38.98747400258448,1.3135730569790356,7.627922940941039e-05,0.002017405057384156,0.2514477627026633,114.66492625734523,179.05108428268812
100,6,dpfi,114.66492625734523,53.82115872892504,5.484188232391128,0.008857576745852065,0.011744563151064643,10.945666142044683,114.66492625734523,179.05108428268812
100,7,dgi,114.66492625734523,38.61044251985137,1.2914185251203534,7.62792270143686e-05,0.0019849411073657457,0.24818905484335652,114.66492625734523,179.05108428268812
100,7,dpfi,114.66492625734523,53.37973548108136,5.43397930756041,0.00885757584887062,0.011706931753935534,10.941186925748578,114.66492625734523,179.05108428268812
100,8,dgi,114.66492625734523,38.233448600846586,1.269462958992274,7.627922609853655e-05,0.0019528089412827786,0.2449747084689076,114.66492625734523,179.05108428268812
100,8,dpfi,114.66492625734523,52.93764344794733,5.383800347593962,0.008857589058216741,0.011669411083282726,10.93675278442355,114.66492625734523,179.05108428268812
100,9,dgi,114.66492625734523,37.85654459605724,1.2477094823713066,7.627922818656711e-05,0.001921012419285636,0.24180475992223285,114.66492625734523,179.05108428268812
100,9,dpfi,114.66492625734523,52.49493374541526,5.333657854960005,0.008857615693771028,0.011632010947845056,10.932364110948747,114.66492625734523,179.05108428268812
100,10,dgi,114.66492625734523,37.47973506224508,1.2261576322772254,7.627922654291407e-05,0.0018895492195077695,0.23867882548234023,114.66492625734523,179.05108428268812
